x,y
-1.26327113318257,13.6268560339138
0.465032847831026,-110.537000539435
-1.25247337005567,11.1820588428742
-0.760128214024007,-77.9984588420206
0.423671447089873,-113.84522544287
0.186935069272295,-126.854975188855
-0.941855509066954,-50.1617380036206
-0.97647351725027,-44.1849523097999
0.247455081320368,-124.488938445586
1.79197707318235,159.006364773007
-0.330190356937237,-120.187689536709
-0.840479846461676,-66.4234264922582
-0.555993375950493,-102.178422930926
0.357604273362085,-118.490726530586
-1.42492420016788,52.7368078601664
1.29566107620485,21.0863861953082
-1.11382714926731,-18.3450173399555
0.389294000342488,-116.360516316761
0.499318641144782,-107.56128051448
0.666330414358526,-90.0403401010715
1.00198792724404,-39.6418174291464
-1.06844797462691,-27.2577032964096
-0.411326334346086,-114.772958200607
1.81008706917055,164.877367818059
0.25008782336954,-124.371047254206
-1.02669325319584,-35.131086745792
1.5424023718806,84.1104569104606
-0.782326357671991,-74.9168923082509
1.73766061838251,141.751798220973
1.60363759379834,101.4488179019
-1.02296461164951,-35.8189062981484
1.24872304755263,10.3378324540216
0.0865619495743886,-129.325632599729
-1.02490153210238,-35.4619164544782
1.5982736289734,99.9030733764627
-0.32150260952767,-120.697246486021
-0.382540596998297,-116.829642248337
-0.0867601484060287,-129.322540898371
0.176770574646071,-127.187694754537
-0.212343629216775,-125.941916481794
0.129916986683384,-128.4809418914
-1.32537746487651,28.0962881962236
-0.844251509406604,-65.8515449978204
1.93930794799235,208.482378543166
-0.351040756446309,-118.909334858224
-0.901512633194216,-56.8547474972109
0.208892130758613,-126.072766993641
-1.43459405913018,55.2254103042438
-0.311802207026631,-121.250144532399
-1.39617818547413,45.4382173034444
1.53530032071285,82.1432367302881
1.06097659899388,-28.6895790748651
-0.396587211173028,-115.84467255406
-0.147410958772525,-128.044300831039
-0.33643903315533,-119.812789927256
-1.18577710096724,-3.45394001395481
1.14969460875727,-11.0382075935016
0.610389740206301,-96.4681928545796
-0.991100096027367,-41.594853968909
-1.38618880789727,42.9367470025688
0.193188495584764,-126.641038465633
0.0559933475451544,-129.717827052762
-1.28865043516271,19.4557949640534
-0.353728922782466,-118.738826426844
1.5745016655419,93.1149945314802
1.75711710192263,147.871445888209
-0.127375400508754,-128.539795661071
